category,location_type,location,context,outcome_status,persistent_id,id,location_subtype,month
shoplifting,Force,"{'latitude': '53.798230', 'street': {'id': 2123135, 'name': 'On or near Shopping Area'}, 'longitude': '-1.537628'}",,"{'category': 'Under investigation', 'date': '2026-05'}",a4bd9a403114aabef37bb7e78c4bf3bfca0848c22c2e3f33d0e67aa7f1839e5f,135250240,,2026-05
shoplifting,Force,"{'latitude': '53.795337', 'street': {'id': 2122494, 'name': 'On or near Mill Hill'}, 'longitude': '-1.545615'}",,"{'category': 'Awaiting court outcome', 'date': '2026-05'}",124211c2a21a953ded5a4bcb052f51d516d828daf2936fd53f9dabfe54c5b334,135240686,,2026-05
shoplifting,Force,"{'latitude': '53.798230', 'street': {'id': 2123135, 'name': 'On or near Shopping Area'}, 'longitude': '-1.537628'}",,"{'category': 'Under investigation', 'date': '2026-05'}",9e3b2027f7c4424b122fa784ed2edca330f903f91a4269c8571f26e1efc16dab,135240764,,2026-05
shoplifting,Force,"{'latitude': '53.797581', 'street': {'id': 2122574, 'name': 'On or near Shopping Area'}, 'longitude': '-1.544831'}",,"{'category': 'Under investigation', 'date': '2026-05'}",6d8a528f9fb40f69e83f1f6507feab697a937d8ab7437ca95fc9f30d51092f5b,135252384,,2026-05
shoplifting,Force,"{'latitude': '53.795337', 'street': {'id': 2122494, 'name': 'On or near Mill Hill'}, 'longitude': '-1.545615'}",,"{'category': 'Under investigation', 'date': '2026-05'}",73596c12439640286ef8617f7f922159375cf4270c7fbb53e06a075d7aa4ce22,135240829,,2026-05
shoplifting,Force,"{'latitude': '53.793579', 'street': {'id': 2123383, 'name': 'On or near Turlow Court'}, 'longitude': '-1.532488'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",dea783d4ccd39b25c7610834ca7d499bfc0b324bdb3ac77fcd4de5d5c72bfc6d,135252664,,2026-05
shoplifting,Force,"{'latitude': '53.800584', 'street': {'id': 2121363, 'name': 'On or near Rutland Mount'}, 'longitude': '-1.561880'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",0199f475a9745e368adf260b4d50954994f3f7d19561ff8852e0c8b1e6126348,135252759,,2026-05
shoplifting,Force,"{'latitude': '53.798173', 'street': {'id': 2122916, 'name': 'On or near Sidney Street'}, 'longitude': '-1.539724'}",,"{'category': 'Under investigation', 'date': '2026-05'}",de712f980439ed58791cb2e6a870b6fd323009ed4db993ce178c8da7a08fdfdf,135253373,,2026-05
shoplifting,Force,"{'latitude': '53.802493', 'street': {'id': 2122582, 'name': 'On or near Merrion Way'}, 'longitude': '-1.543579'}",,"{'category': 'Under investigation', 'date': '2026-05'}",3dbe0100e72fee18e40cc72642139b3f54b1c0bba0f64c0fd383430e84c0b4b5,135253398,,2026-05
shoplifting,Force,"{'latitude': '53.798173', 'street': {'id': 2122916, 'name': 'On or near Sidney Street'}, 'longitude': '-1.539724'}",,"{'category': 'Under investigation', 'date': '2026-05'}",08a84632a00dc6561d2acb936c5edcaa7d61aa1f3ffe953a7d4da2821c361cc0,135253502,,2026-05
shoplifting,Force,"{'latitude': '53.806157', 'street': {'id': 2121725, 'name': 'On or near Cromer Road'}, 'longitude': '-1.557205'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",f8e244d8e6f8fcac5021e83b2f21e7f2824c17ef26398e57e8571c4df98f3960,135245987,,2026-05
shoplifting,Force,"{'latitude': '53.790787', 'street': {'id': 2122428, 'name': 'On or near Victoria Road'}, 'longitude': '-1.547379'}",,"{'category': 'Under investigation', 'date': '2026-05'}",e482e2a87f73e66541826f4cb553e0b3dad1b1dd432998a402b98a69488c4a4d,135236178,,2026-05
shoplifting,Force,"{'latitude': '53.798173', 'street': {'id': 2122916, 'name': 'On or near Sidney Street'}, 'longitude': '-1.539724'}",,"{'category': 'Under investigation', 'date': '2026-05'}",79c4d842156560af28ef2d81d75f309748d087d55fd9eabb79d46dedde95724a,135251807,,2026-05
shoplifting,Force,"{'latitude': '53.798896', 'street': {'id': 2122734, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-1.543208'}",,"{'category': 'Awaiting court outcome', 'date': '2026-05'}",8766400bcce8fb267be8990cfb4a09e77cc645885c24b3d7ea19003e02702bba,135241385,,2026-05
shoplifting,Force,"{'latitude': '53.797581', 'street': {'id': 2122574, 'name': 'On or near Shopping Area'}, 'longitude': '-1.544831'}",,"{'category': 'Under investigation', 'date': '2026-05'}",20d9e8803aecd4186139c038a2a88a2e3e9ebc74b4800eff602bdc75897bf6bb,135238489,,2026-05
shoplifting,Force,"{'latitude': '53.798762', 'street': {'id': 2122567, 'name': 'On or near Butts Court'}, 'longitude': '-1.545654'}",,"{'category': 'Under investigation', 'date': '2026-05'}",d4769fe464d2d4825dc848be972a2e9e44ef46976d4a3ca6b3d25a933842632c,135238347,,2026-05
shoplifting,Force,"{'latitude': '53.798762', 'street': {'id': 2122567, 'name': 'On or near Butts Court'}, 'longitude': '-1.545654'}",,"{'category': 'Under investigation', 'date': '2026-05'}",365c6f9493eee62428be9281007014625836f8affacdcc630e76b3045599edc1,135248813,,2026-05
shoplifting,Force,"{'latitude': '53.798762', 'street': {'id': 2122567, 'name': 'On or near Butts Court'}, 'longitude': '-1.545654'}",,"{'category': 'Under investigation', 'date': '2026-05'}",344ac9f3d7428d32d775153cd5c5356eed2caef399fd064aec65d38b90eaa840,135248828,,2026-05
shoplifting,Force,"{'latitude': '53.798762', 'street': {'id': 2122567, 'name': 'On or near Butts Court'}, 'longitude': '-1.545654'}",,"{'category': 'Under investigation', 'date': '2026-05'}",dab8688c3d4381f2cda13271d87d77806b9f03bea4475bd99a027a10257735f4,135238343,,2026-05
shoplifting,Force,"{'latitude': '53.798230', 'street': {'id': 2123135, 'name': 'On or near Shopping Area'}, 'longitude': '-1.537628'}",,"{'category': 'Under investigation', 'date': '2026-05'}",7df9b45faa4799373c9be934adbaa37d182eff5b611c80db69c61979738461fa,135248900,,2026-05
shoplifting,Force,"{'latitude': '53.798230', 'street': {'id': 2123135, 'name': 'On or near Shopping Area'}, 'longitude': '-1.537628'}",,"{'category': 'Under investigation', 'date': '2026-05'}",e5a806e00ea614ad9c9792f4a88466661727e57c66c2e769a437760487c69ea0,135248901,,2026-05
shoplifting,Force,"{'latitude': '53.797144', 'street': {'id': 2123224, 'name': 'On or near Leeds Coach Station'}, 'longitude': '-1.536183'}",,"{'category': 'Awaiting court outcome', 'date': '2026-05'}",ed0a424f0f2f2808a89a838dd816b7b0e7025f975f7af1cd212cf3926d54e90e,135241434,,2026-05
shoplifting,Force,"{'latitude': '53.796697', 'street': {'id': 2122478, 'name': 'On or near Lower Basinghall Street'}, 'longitude': '-1.546359'}",,"{'category': 'Under investigation', 'date': '2026-05'}",2e4f6891e4a75ed77aa11ce32fb1150030a7182579832cde45cb61d41ef624a7,135236236,,2026-05
shoplifting,Force,"{'latitude': '53.796355', 'street': {'id': 2123178, 'name': 'On or near Supermarket'}, 'longitude': '-1.536859'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",d36ad2c2786970f4a521e4112274f59421bb7304939805e106603f3c7585bb6a,135238317,,2026-05
shoplifting,Force,"{'latitude': '53.796697', 'street': {'id': 2122478, 'name': 'On or near Lower Basinghall Street'}, 'longitude': '-1.546359'}",,"{'category': 'Under investigation', 'date': '2026-05'}",18eeb20ce315c107cd553eda466cb57f84010e29ef2f10e64b61b834922059ff,135236274,,2026-05
shoplifting,Force,"{'latitude': '53.798230', 'street': {'id': 2123135, 'name': 'On or near Shopping Area'}, 'longitude': '-1.537628'}",,"{'category': 'Under investigation', 'date': '2026-05'}",5acea7da03ace4c26fc0ee026146068f2922b357a785ebba20b4da0ceb16842b,135253930,,2026-05
shoplifting,Force,"{'latitude': '53.797581', 'street': {'id': 2122574, 'name': 'On or near Shopping Area'}, 'longitude': '-1.544831'}",,"{'category': 'Under investigation', 'date': '2026-05'}",87aee41faea7d46443ebb1a115016ddf009ec1f8226c674a1f23d55b69c1adab,135251645,,2026-05
shoplifting,Force,"{'latitude': '53.798896', 'street': {'id': 2122734, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-1.543208'}",,"{'category': 'Awaiting court outcome', 'date': '2026-05'}",59d9d7c66757363dee331bc1d15eb0899bdd716e5a42e25199882db5e529af4a,135241454,,2026-05
theft-from-the-person,Force,"{'latitude': '53.796697', 'street': {'id': 2122478, 'name': 'On or near Lower Basinghall Street'}, 'longitude': '-1.546359'}",,"{'category': 'Under investigation', 'date': '2026-05'}",0d0ed3410a4692b0d97d948f7c5703f72d1892fa6b219018da10c9e9d79dcd99,135252149,,2026-05
theft-from-the-person,Force,"{'latitude': '53.797326', 'street': {'id': 2122954, 'name': 'On or near Shopping Area'}, 'longitude': '-1.539050'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",563a0ae325d948cd367f0bf71251a2380a087b0205ceb996878303eb84436214,135235790,,2026-05
theft-from-the-person,Force,"{'latitude': '53.805450', 'street': {'id': 2123109, 'name': 'On or near Lovell Park View'}, 'longitude': '-1.536486'}",,"{'category': 'Under investigation', 'date': '2026-05'}",7748dc54cbd2dae0f8e59aa0f7b7ca25c25791f431ee5a40ec8a5844dd861319,135247454,,2026-05
theft-from-the-person,Force,"{'latitude': '53.803497', 'street': {'id': 2122921, 'name': 'On or near Grafton Street'}, 'longitude': '-1.538162'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",9b4031eaefafd240620b2030bd186f231ea31ea234e97ed454bbe19d02ff49a7,135233910,,2026-05
theft-from-the-person,Force,"{'latitude': '53.795401', 'street': {'id': 2122883, 'name': 'On or near Call Lane'}, 'longitude': '-1.541029'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",5fc7aa04e0b3d9d35cd29ecc1162897091100595c023c7d9b23868cbc9eceb26,135238078,,2026-05
theft-from-the-person,Force,"{'latitude': '53.801662', 'street': {'id': 2122766, 'name': 'On or near Wade Lane'}, 'longitude': '-1.542449'}",,"{'category': 'Under investigation', 'date': '2026-05'}",086b598cb396cd7a310bb6fd69570ba73ce99d77958f484c38e013c5b535f089,135246648,,2026-05
theft-from-the-person,Force,"{'latitude': '53.801873', 'street': {'id': 2122002, 'name': ""On or near St George's Road""}, 'longitude': '-1.553257'}",,"{'category': 'Under investigation', 'date': '2026-05'}",21fbd35e4f6547a04b21d0265a4f7fc8564cf43e7c72404c030921382cac3857,135243961,,2026-05
theft-from-the-person,Force,"{'latitude': '53.796697', 'street': {'id': 2122478, 'name': 'On or near Lower Basinghall Street'}, 'longitude': '-1.546359'}",,"{'category': 'Under investigation', 'date': '2026-05'}",d0c04a41880b218bae02b0c29427ff192b079c339cf98838e11c1ee1458ae59e,135249081,,2026-05
theft-from-the-person,Force,"{'latitude': '53.795153', 'street': {'id': 2122806, 'name': 'On or near Nightclub'}, 'longitude': '-1.542125'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",2cb00a144f679c2ef9f1f8a460547bc124afbf6bf411684b89e628f5de2f17e7,135248686,,2026-05
theft-from-the-person,Force,"{'latitude': '53.802493', 'street': {'id': 2122582, 'name': 'On or near Merrion Way'}, 'longitude': '-1.543579'}",,"{'category': 'Under investigation', 'date': '2026-05'}",7e0165d7d97afcd4593a022252fcdd5c6554ac2b679ff50bfe43ab649b42fc13,135237016,,2026-05
theft-from-the-person,Force,"{'latitude': '53.811735', 'street': {'id': 2122449, 'name': 'On or near Servia Road'}, 'longitude': '-1.546577'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",288d3464131d757284eeed8254cb3c69279dea41f6d4730a2fee4a3f49a4424e,135243440,,2026-05
theft-from-the-person,Force,"{'latitude': '53.801189', 'street': {'id': 2122399, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-1.548148'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",2429f9ebb6f973e7c82df44a070d4a09e21693ac8fdba67ac2ae218c28ba7850,135237138,,2026-05
theft-from-the-person,Force,"{'latitude': '53.802493', 'street': {'id': 2122582, 'name': 'On or near Merrion Way'}, 'longitude': '-1.543579'}",,"{'category': 'Under investigation', 'date': '2026-05'}",d1233f4e4f48b37aa2a3a4dadb98e59b6ac96611bf95ff38b06cefb1b650e2fe,135252662,,2026-05
theft-from-the-person,Force,"{'latitude': '53.800683', 'street': {'id': 2122739, 'name': 'On or near Merrion Street'}, 'longitude': '-1.542763'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",97d529b2aff7d8cec49d786009ce28645f7eaf7df73c2c45a0c389662c309f17,135244486,,2026-05
theft-from-the-person,Force,"{'latitude': '53.807727', 'street': {'id': 2122350, 'name': 'On or near Archery Street'}, 'longitude': '-1.549110'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",199a5459bc797b784c6b64eecf2a36cba55278b14e8c8f15298b58eb85224c6c,135242940,,2026-05
theft-from-the-person,Force,"{'latitude': '53.795751', 'street': {'id': 2122822, 'name': 'On or near Nightclub'}, 'longitude': '-1.541949'}",,"{'category': 'Under investigation', 'date': '2026-05'}",9f3b0595ed4f9e3bcd21a9083eb459efbcf9d4c41289993b760e86d475d7b061,135248545,,2026-05
theft-from-the-person,Force,"{'latitude': '53.798747', 'street': {'id': 2121992, 'name': 'On or near Somers Place'}, 'longitude': '-1.553609'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",53b58fb676bb7a445c912fd147c95e583f02574e0023fd650cf209a5ec4b09ab,135241337,,2026-05
theft-from-the-person,Force,"{'latitude': '53.802493', 'street': {'id': 2122582, 'name': 'On or near Merrion Way'}, 'longitude': '-1.543579'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",09f3327929d655894e143d260140001d6be7692ee5cef7c3f54e69cd94ea4a75,135243583,,2026-05
theft-from-the-person,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",4fe98223de2ba353678401539fdf522fe1a4d73812550852d239aca32e5524a7,135248121,,2026-05
theft-from-the-person,Force,"{'latitude': '53.795401', 'street': {'id': 2122883, 'name': 'On or near Call Lane'}, 'longitude': '-1.541029'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",353b5bcc83ec75d513ae599692b4e668b6224cc76269959f95a9259f4b50f183,135238152,,2026-05
theft-from-the-person,Force,"{'latitude': '53.804007', 'street': {'id': 2122355, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-1.548570'}",,"{'category': 'Under investigation', 'date': '2026-05'}",5341fd6f02d2770b880175f19e0b180b6f7a08f39216648acbc3c37f0872db13,135235511,,2026-05
theft-from-the-person,Force,"{'latitude': '53.794694', 'street': {'id': 2123212, 'name': 'On or near Cross Maude Street'}, 'longitude': '-1.534874'}",,"{'category': 'Under investigation', 'date': '2026-05'}",c57808aafcef31e4ac4136558a0da44b266d6dba83bbd781e92f0da5321f3703,135238183,,2026-05
theft-from-the-person,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",84c024f2398c1fa733d5345f17e48c6ebb22c221ff74c1746c0cd7bba1160ba8,135246744,,2026-05
theft-from-the-person,Force,"{'latitude': '53.801873', 'street': {'id': 2122002, 'name': ""On or near St George's Road""}, 'longitude': '-1.553257'}",,"{'category': 'Under investigation', 'date': '2026-05'}",f7d4cf8b4fcd750c7daa1dcd1df7eabbd36567226abbec8934320da58687d264,135247036,,2026-05
theft-from-the-person,Force,"{'latitude': '53.794460', 'street': {'id': 2122784, 'name': 'On or near Pitfall Street'}, 'longitude': '-1.541951'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",a079a1d08bd35e87d6c12ea4ad70931d84fad044d6bba17508b956644e5f64f0,135235440,,2026-05
theft-from-the-person,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",d6561edf9b20e62edbb3bb6974d28845faa41b71b2663a300c519b44fa52cc97,135233949,,2026-05
theft-from-the-person,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Under investigation', 'date': '2026-05'}",02613cae53c7293592eb612eef00be3a9826a8719905f2d06c22db73131b2160,135238194,,2026-05
theft-from-the-person,Force,"{'latitude': '53.803337', 'street': {'id': 2122564, 'name': 'On or near Queen Square'}, 'longitude': '-1.545604'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",097a686d07a28326d70d3bd5b4e398ed5a49605fe25e8c49b287280fd6dfee62,135241098,,2026-05
theft-from-the-person,Force,"{'latitude': '53.794979', 'street': {'id': 2123340, 'name': 'On or near Parking Area'}, 'longitude': '-1.534339'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",12b80991434e7d3eb235cb1c47eb55cfd61e89387133985162adacab61cca1b5,135247793,,2026-05
theft-from-the-person,Force,"{'latitude': '53.803465', 'street': {'id': 2122487, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-1.546317'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",0a584f5266704441966123c21aa5ec77d48ea5d6b7186f485d74b5dc51799b21,135248111,,2026-05
theft-from-the-person,Force,"{'latitude': '53.790235', 'street': {'id': 2122309, 'name': 'On or near Victoria Place'}, 'longitude': '-1.548675'}",,"{'category': 'Under investigation', 'date': '2026-05'}",aa09fdc93e01789f7c790394a6949ab0452ae866c2e3ad7304a08a3ff673fee3,135245444,,2026-05
theft-from-the-person,Force,"{'latitude': '53.799069', 'street': {'id': 2122175, 'name': 'On or near Park Square East'}, 'longitude': '-1.550903'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",3f303ea2dc51af4e18500ee436dd4420db1b7e3d673cba33d4cef4661eec11cf,135240678,,2026-05
theft-from-the-person,Force,"{'latitude': '53.795337', 'street': {'id': 2122494, 'name': 'On or near Mill Hill'}, 'longitude': '-1.545615'}",,"{'category': 'Awaiting court outcome', 'date': '2026-05'}",4c5971c9f993d8b5eb84ac92991504c943db6111a1b180fbfe0ea1d294b46776,135232044,,2026-05
theft-from-the-person,Force,"{'latitude': '53.797864', 'street': {'id': 2122514, 'name': 'On or near Parking Area'}, 'longitude': '-1.545800'}",,"{'category': 'Under investigation', 'date': '2026-05'}",e8eb5cec02ffc558e8553ba402f8657ede4492c009984cdb28b159bd2ade50fb,135250570,,2026-05
theft-from-the-person,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",26bbd3c0aa33112a6854438a74824de4fd875ff9cd9b5c82d61d5601f77c2c92,135243349,,2026-05
theft-from-the-person,Force,"{'latitude': '53.797326', 'street': {'id': 2122954, 'name': 'On or near Shopping Area'}, 'longitude': '-1.539050'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",f276d919eabc30162470876ef797e31b1580fc1e865eb839aa00e99bdffbda44,135236206,,2026-05
theft-from-the-person,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",a7ef9a8eea0f830c1da65c3e1a929ae0bbc23eb93adb42d2b87429fca1a0f28b,135243499,,2026-05
theft-from-the-person,Force,"{'latitude': '53.802493', 'street': {'id': 2122582, 'name': 'On or near Merrion Way'}, 'longitude': '-1.543579'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",08b2982db6857f382cd6a9c18c37e33b0f6528a16790fef6b6abc893a0136950,135236447,,2026-05
theft-from-the-person,Force,"{'latitude': '53.792600', 'street': {'id': 2122752, 'name': 'On or near Parking Area'}, 'longitude': '-1.542077'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",f58f611601567832488e6f437332ee8f1947c6380903103ad5d46e7180a8b0d6,135232540,,2026-05
theft-from-the-person,Force,"{'latitude': '53.795751', 'street': {'id': 2122822, 'name': 'On or near Nightclub'}, 'longitude': '-1.541949'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",d503227111321d3c1a7caf23617ea386e4aa260ef5886b34bc13f75a762b3bef,135253322,,2026-05
theft-from-the-person,Force,"{'latitude': '53.795153', 'street': {'id': 2122806, 'name': 'On or near Nightclub'}, 'longitude': '-1.542125'}",,"{'category': 'Under investigation', 'date': '2026-05'}",e8276d638ddc75ec620d79aa506419779512d0b3452084eb4ff8357f49148e2f,135253941,,2026-05
theft-from-the-person,Force,"{'latitude': '53.796697', 'street': {'id': 2122478, 'name': 'On or near Lower Basinghall Street'}, 'longitude': '-1.546359'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",05b3bbd716cfa3df6dc21663bc6397a66f11dc1c52c1729caafc9fd30051c478,135241352,,2026-05
theft-from-the-person,Force,"{'latitude': '53.798747', 'street': {'id': 2121992, 'name': 'On or near Somers Place'}, 'longitude': '-1.553609'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",45fda6a319b9194065e81f022e1e735fc1b4a5bf272bd7af0222c6221a2d6e62,135241285,,2026-05
theft-from-the-person,Force,"{'latitude': '53.795337', 'street': {'id': 2122494, 'name': 'On or near Mill Hill'}, 'longitude': '-1.545615'}",,"{'category': 'Under investigation', 'date': '2026-05'}",49d0f317cdb74f37460a4dad3a81d11e7477fcfc50126f2b7805eac280b64532,135254090,,2026-05
theft-from-the-person,Force,"{'latitude': '53.798634', 'street': {'id': 2122485, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-1.546665'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",dc960c7ff21d083a0da075275e7790a8e0407a22afba8ddbf9a7193d74cd819a,135237690,,2026-05
theft-from-the-person,Force,"{'latitude': '53.802282', 'street': {'id': 2122448, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-1.547268'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",16911f1a0818683bd096a2f7d0290d02fd6fceddb7a8d70b3bca80b460d31339,135243700,,2026-05
theft-from-the-person,Force,"{'latitude': '53.800047', 'street': {'id': 2122458, 'name': 'On or near Parking Area'}, 'longitude': '-1.545670'}",,"{'category': 'Under investigation', 'date': '2026-05'}",6fe5ccaa023a9af3fbef43d8549ea28daede60507e64f46dbcccb06c444d9446,135238441,,2026-05
theft-from-the-person,Force,"{'latitude': '53.796697', 'street': {'id': 2122478, 'name': 'On or near Lower Basinghall Street'}, 'longitude': '-1.546359'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",fa2b8c686f7a16ddbfc03de41b96ffdf17d6845e6716ba7dc24b421777a911cf,135240176,,2026-05
vehicle-crime,Force,"{'latitude': '53.807784', 'street': {'id': 2123046, 'name': 'On or near Oatland Gardens'}, 'longitude': '-1.537994'}",,"{'category': 'Under investigation', 'date': '2026-05'}",6d8d746260d8e9d86e2b49b107674d693bcdf99c81e40d495b3baaac489dfb14,135254375,,2026-05
vehicle-crime,Force,"{'latitude': '53.792783', 'street': {'id': 2123283, 'name': 'On or near Crown Point Road'}, 'longitude': '-1.535730'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",db2d6c9f0557a9107d1c72c60ddc75be06f5edccfb913bfe9a73cd4062a91010,135239767,,2026-05
vehicle-crime,Force,"{'latitude': '53.794273', 'street': {'id': 2122619, 'name': 'On or near Parking Area'}, 'longitude': '-1.544761'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",077ed4b7bd0cfbc001667338d74ad227ea894df95c080101f69bd724839b9104,135237395,,2026-05
vehicle-crime,Force,"{'latitude': '53.794979', 'street': {'id': 2123340, 'name': 'On or near Parking Area'}, 'longitude': '-1.534339'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",acf144097eb1ee3add5a0ed219e6bbdbc8cc7e3d7a0cd95d55e8c36d42f791b4,135238813,,2026-05
vehicle-crime,Force,"{'latitude': '53.800151', 'street': {'id': 2123042, 'name': 'On or near Parking Area'}, 'longitude': '-1.537531'}",,"{'category': 'Under investigation', 'date': '2026-05'}",69f538a46c71a49f0b69cc69d473ac2a065bdaa7dd7fbb930c62f364ee7331a0,135238621,,2026-05
vehicle-crime,Force,"{'latitude': '53.794533', 'street': {'id': 2121289, 'name': 'On or near Graingers Way'}, 'longitude': '-1.563749'}",,"{'category': 'Under investigation', 'date': '2026-05'}",674a8fb406e2b8f83eeb285a382c9344a8f9ca3e3367c297a6607f92caea7fc9,135252103,,2026-05
vehicle-crime,Force,"{'latitude': '53.797793', 'street': {'id': 2121131, 'name': 'On or near Wellington Bridge Street'}, 'longitude': '-1.563123'}",,"{'category': 'Under investigation', 'date': '2026-05'}",efed13f05fa97260d2dd0845ce5c635113f826a57cc3d0c509d72ae50c354291,135241709,,2026-05
vehicle-crime,Force,"{'latitude': '53.790465', 'street': {'id': 2122239, 'name': 'On or near St Francis Place'}, 'longitude': '-1.550145'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",e7001f8dd50f1fd87c81330900fe040d454dd2f50597f068589a3dc4c9575fe9,135236830,,2026-05
vehicle-crime,Force,"{'latitude': '53.793037', 'street': {'id': 2121329, 'name': 'On or near Whitehall'}, 'longitude': '-1.560319'}",,"{'category': 'Under investigation', 'date': '2026-05'}",49bb2f4d1eb028afc688076f9f2c7bb0feb2a5b77c1a789bdaccc41349514b37,135252129,,2026-05
vehicle-crime,Force,"{'latitude': '53.789177', 'street': {'id': 2122438, 'name': 'On or near City Walk'}, 'longitude': '-1.547032'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",faaa70b1a1e110df6a86c8f1f09554543df72580958271317a052767ce7ce58a,135238927,,2026-05
vehicle-crime,Force,"{'latitude': '53.801463', 'street': {'id': 2123853, 'name': 'On or near Thealby Lawn'}, 'longitude': '-1.528225'}",,"{'category': 'Under investigation', 'date': '2026-05'}",294d62ee0bf298c87dfc638aa33a6701429f36a768fac061ab33ec5173e2fa3d,135244791,,2026-05
vehicle-crime,Force,"{'latitude': '53.797144', 'street': {'id': 2123224, 'name': 'On or near Leeds Coach Station'}, 'longitude': '-1.536183'}",,"{'category': 'Under investigation', 'date': '2026-05'}",1daa6d1dcf7efa2efd302e782d96c2b0a0ce0370bb7d06f9381d2d1c426a3d88,135252291,,2026-05
vehicle-crime,Force,"{'latitude': '53.795221', 'street': {'id': 2121327, 'name': 'On or near Gotts Road'}, 'longitude': '-1.562725'}",,"{'category': 'Under investigation', 'date': '2026-05'}",90351264355ced2cd4cf817baa27dcb80cac49c5f3c03a483623e562b4ccf191,135247207,,2026-05
vehicle-crime,Force,"{'latitude': '53.797975', 'street': {'id': 2121462, 'name': 'On or near Parking Area'}, 'longitude': '-1.561133'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",86d38359a543113e7c8e77f1869e0761caf6e44e1d91c03544b345fd93244ff7,135247205,,2026-05
vehicle-crime,Force,"{'latitude': '53.790990', 'street': {'id': 2121263, 'name': 'On or near Springwell Street'}, 'longitude': '-1.563376'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",1df977fc425e772db268763e3fe6ec97f52983ffc3ff01444c50d1e096c773d1,135242705,,2026-05
